TransactionAmount,Location,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,AccountStatus,TransactionType,Channel,CustomerOccupation
100.66,Dallas,50.0,144.0,1.0,14473.33,Normal,Debit,Branch,Doctor
485.54,Louisville,19.0,148.0,1.0,1533.3199999999997,Normal,Debit,Online,Student
321.15,Los Angeles,46.0,179.0,1.0,7005.05,Normal,Debit,Branch,Doctor
711.3,Austin,21.0,51.0,1.0,955.3999999999996,Normal,Debit,Branch,Student
12.230000000000018,Houston,42.0,139.0,1.0,7844.88,Normal,Debit,ATM,Engineer
350.94,Jacksonville,20.0,64.0,1.0,221.5600000000004,Normal,Debit,ATM,Student
301.85,Columbus,54.0,25.0,1.0,6586.19,Normal,Debit,Online,Engineer
29.339999999999975,Louisville,65.0,30.0,1.0,3944.82,Normal,Debit,Online,Retired
231.71,Austin,27.0,148.0,1.0,1127.98,Normal,Debit,Branch,Student
179.43,Charlotte,58.0,244.0,1.0,2626.63,Normal,Debit,ATM,Retired
36.70999999999998,Jacksonville,48.0,55.0,1.0,6459.38,Normal,Debit,Branch,Doctor
138.12,Los Angeles,53.0,281.0,1.0,1649.69,Normal,Credit,Branch,Doctor
233.24,Louisville,33.0,72.0,1.0,6939.23,Normal,Debit,ATM,Engineer
609.14,Tucson,39.0,177.0,1.0,9033.87,Normal,Debit,ATM,Engineer
436.64,Los Angeles,31.0,111.0,1.0,14365.18,Normal,Debit,Branch,Doctor
870.4300000000001,Los Angeles,29.0,55.0,1.0,10115.18,Normal,Debit,Branch,Doctor
354.4,Jacksonville,74.0,128.0,1.0,7358.65,Normal,Debit,ATM,Retired
22.629999999999995,Atlanta,53.0,112.0,1.0,4438.03,Normal,Debit,Online,Engineer
182.19,Atlanta,26.0,53.0,1.0,1176.1,Normal,Debit,Branch,Student
126.81,Tucson,26.0,290.0,1.0,5427.98,Normal,Debit,Branch,Engineer
288.17,Milwaukee,37.0,50.0,1.0,3653.11,Normal,Debit,Online,Engineer
118.76999999999995,Atlanta,55.0,123.0,1.0,2104.82,Normal,Debit,Branch,Engineer
651.82,New York,21.0,166.0,1.0,1802.77,Normal,Debit,ATM,Student
66.65000000000003,Houston,37.0,33.0,1.0,3559.96,Normal,Debit,ATM,Engineer
98.53,Denver,69.0,166.0,1.0,3564.8,Normal,Debit,Branch,Retired
138.94999999999996,Washington,71.0,30.0,1.0,6752.92,Normal,Debit,Online,Retired
33.889999999999986,Milwaukee,26.0,177.0,1.0,1444.75,Normal,Debit,Branch,Student
23.70999999999998,Atlanta,58.0,164.0,1.0,10788.89,Normal,Debit,Branch,Doctor
1830.0,Austin,55.0,238.0,1.0,2235.7,Normal,Debit,Online,Engineer
26.060000000000002,Austin,65.0,283.0,1.0,12893.63,Normal,Debit,ATM,Doctor
17.069999999999993,Los Angeles,27.0,44.0,1.0,2798.15,Normal,Debit,Branch,Engineer
703.89,Austin,46.0,62.0,1.0,3583.67,Normal,Debit,Online,Engineer
1271.9,Houston,47.0,155.0,1.0,2120.8,Normal,Debit,ATM,Engineer
26.55000000000001,Houston,77.0,228.0,1.0,3085.38,Normal,Debit,ATM,Retired
147.4,Austin,42.0,259.0,1.0,6797.71,Normal,Debit,Branch,Engineer
202.11,Houston,27.0,18.0,1.0,746.4700000000003,Normal,Debit,ATM,Student
308.42,Milwaukee,75.0,39.0,1.0,5427.81,Normal,Debit,Branch,Retired
11.180000000000007,Miami,53.0,144.0,1.0,7467.3,Normal,Debit,ATM,Engineer
294.15,Jacksonville,38.0,136.0,1.0,6362.16,Normal,Debit,Online,Engineer
29.579999999999984,Jacksonville,54.0,121.0,1.0,8345.26,Normal,Debit,Branch,Engineer
139.45,Atlanta,27.0,31.0,1.0,1305.7600000000002,Normal,Debit,Online,Student
432.63,Jacksonville,29.0,137.0,1.0,13648.36,Normal,Debit,ATM,Doctor
131.43,Charlotte,43.0,65.0,1.0,1337.5,Normal,Debit,Online,Doctor
516.72,Atlanta,42.0,128.0,1.0,2015.69,Normal,Debit,ATM,Engineer
121.82,Jacksonville,69.0,123.0,3.0,8354.54,Normal,Debit,Online,Doctor
374.5,San Francisco,26.0,178.0,1.0,1671.5100000000002,Normal,Credit,Branch,Student
166.13,Omaha,68.0,227.0,1.0,11822.53,Normal,Debit,ATM,Doctor
626.9,Jacksonville,23.0,146.0,1.0,587.1099999999997,Normal,Debit,ATM,Student
466.85,Austin,56.0,165.0,1.0,5422.53,Normal,Debit,Branch,Retired
788.84,Milwaukee,58.0,231.0,1.0,1913.73,Normal,Debit,Online,Retired
873.6500000000001,Charlotte,37.0,59.0,1.0,12139.83,Normal,Credit,Online,Doctor
525.28,Jacksonville,69.0,134.0,1.0,4693.6,Normal,Debit,ATM,Retired
110.17000000000002,Austin,30.0,137.0,1.0,464.1999999999998,Normal,Debit,ATM,Engineer
632.69,Denver,80.0,76.0,1.0,4363.74,Normal,Debit,ATM,Retired
124.35,Charlotte,72.0,90.0,1.0,3319.76,Normal,Debit,ATM,Retired
43.849999999999994,Jacksonville,62.0,122.0,1.0,4356.98,Normal,Debit,ATM,Retired
283.81,Austin,28.0,29.0,1.0,1519.35,Normal,Debit,Branch,Student
168.53,San Francisco,71.0,112.0,1.0,5962.58,Normal,Debit,ATM,Retired
218.59,Denver,40.0,123.0,1.0,6699.23,Normal,Credit,Branch,Engineer
132.84,Charlotte,21.0,143.0,1.0,822.7299999999996,Normal,Debit,ATM,Student
157.37,Dallas,42.0,289.0,1.0,13964.31,Normal,Credit,Branch,Doctor
144.77,Albuquerque,20.0,159.0,1.0,867.3199999999997,Normal,Debit,Online,Student
643.22,Atlanta,64.0,93.0,1.0,1035.8599999999997,Normal,Debit,ATM,Doctor
1392.54,El Paso,41.0,297.0,1.0,13347.69,Fraud,Debit,Branch,Doctor
208.07,Charlotte,32.0,36.0,1.0,8478.9,Normal,Debit,Online,Doctor
94.30000000000001,Milwaukee,57.0,57.0,1.0,11088.95,Normal,Debit,Branch,Doctor
295.5,Atlanta,59.0,36.0,1.0,6280.66,Normal,Debit,ATM,Retired
30.230000000000018,Austin,44.0,99.0,1.0,481.1300000000001,Normal,Debit,ATM,Doctor
112.05000000000001,Milwaukee,26.0,159.0,1.0,1122.8799999999997,Normal,Credit,ATM,Student
180.24,Milwaukee,58.0,144.0,1.0,8431.23,Normal,Debit,Branch,Engineer
13.70999999999998,Denver,38.0,148.0,1.0,8342.79,Normal,Credit,Online,Engineer
96.54000000000002,New York,58.0,95.0,1.0,7182.22,Normal,Debit,Branch,Retired
79.35,Los Angeles,67.0,70.0,1.0,1692.15,Normal,Debit,Online,Retired
101.04000000000002,Austin,27.0,160.0,1.0,1695.5699999999997,Normal,Debit,ATM,Student
74.42000000000002,El Paso,49.0,68.0,1.0,6264.21,Normal,Debit,Online,Engineer
39.660000000000025,Milwaukee,52.0,169.0,1.0,8497.34,Normal,Debit,Branch,Engineer
99.35999999999999,Atlanta,40.0,46.0,1.0,1272.12,Normal,Debit,ATM,Doctor
123.85,Milwaukee,56.0,244.0,1.0,3959.62,Normal,Debit,Online,Engineer
426.93,Omaha,19.0,248.0,1.0,476.1899999999996,Normal,Debit,ATM,Student
133.73,Austin,25.0,123.0,1.0,1872.2200000000003,Normal,Credit,Online,Student
222.39,Milwaukee,49.0,73.0,1.0,3117.39,Normal,Debit,Online,Engineer
215.94,Milwaukee,22.0,140.0,1.0,1841.69,Normal,Credit,Online,Student
6.300000000000011,Columbus,80.0,283.0,5.0,7697.68,Fraud,Debit,Branch,Retired
826.23,Jacksonville,29.0,209.0,1.0,7580.59,Normal,Debit,ATM,Doctor
416.37,Columbus,35.0,67.0,1.0,7936.91,Normal,Debit,Online,Engineer
131.46,Charlotte,67.0,258.0,1.0,6642.33,Normal,Debit,Branch,Retired
202.86,Houston,61.0,149.0,1.0,7642.25,Normal,Credit,Branch,Doctor
268.39,Miami,26.0,171.0,1.0,136.73999999999978,Normal,Debit,ATM,Student
194.85,Jacksonville,23.0,130.0,4.0,319.84000000000015,Suspicious,Debit,Online,Student
137.35,Sacramento,40.0,220.0,1.0,12662.66,Normal,Credit,Online,Doctor
712.75,Tucson,44.0,25.0,1.0,8126.06,Normal,Debit,Branch,Doctor
353.82,Milwaukee,42.0,143.0,1.0,705.75,Normal,Debit,ATM,Doctor
507.25,Washington,73.0,143.0,1.0,5331.57,Normal,Debit,Branch,Retired
212.74,Atlanta,27.0,128.0,1.0,7645.47,Normal,Debit,Branch,Engineer
364.42,Jacksonville,51.0,146.0,1.0,8119.73,Normal,Debit,ATM,Engineer
195.12,Louisville,46.0,144.0,1.0,6101.15,Normal,Debit,ATM,Doctor
230.61,Austin,80.0,204.0,1.0,2561.42,Normal,Debit,Branch,Retired
739.28,Tucson,58.0,47.0,1.0,11905.64,Normal,Credit,Branch,Doctor
390.35,Omaha,64.0,61.0,1.0,7095.88,Normal,Credit,ATM,Doctor
242.03,Dallas,58.0,124.0,1.0,4382.73,Normal,Debit,Online,Engineer
242.39,Austin,18.0,271.0,1.0,1328.73,Normal,Credit,ATM,Student
135.02999999999997,San Francisco,23.0,180.0,1.0,1278.0,Normal,Debit,ATM,Student
83.5,Dallas,61.0,91.0,5.0,1749.79,Suspicious,Debit,Branch,Retired
193.54,Charlotte,80.0,267.0,1.0,2929.51,Normal,Debit,Branch,Retired
617.36,Atlanta,29.0,61.0,1.0,8926.38,Normal,Debit,Branch,Engineer
775.23,Albuquerque,59.0,38.0,1.0,5977.59,Normal,Credit,Online,Doctor
266.57,El Paso,72.0,100.0,1.0,7676.92,Normal,Debit,ATM,Retired
153.4,Atlanta,45.0,144.0,1.0,4657.7,Normal,Debit,ATM,Engineer
946.94,Charlotte,53.0,251.0,1.0,5579.11,Normal,Debit,Branch,Retired
5.1200000000000045,New York,34.0,90.0,1.0,3293.01,Normal,Debit,Branch,Engineer
119.11000000000001,Houston,57.0,131.0,1.0,7998.25,Normal,Debit,ATM,Engineer
1096.6999999999998,Jacksonville,24.0,147.0,1.0,1093.8900000000003,Normal,Debit,Online,Student
119.72,Tucson,30.0,123.0,1.0,3435.34,Normal,Debit,Branch,Engineer
107.4,Milwaukee,58.0,32.0,1.0,344.0699999999997,Normal,Debit,Online,Doctor
115.92000000000002,Austin,53.0,57.0,1.0,3897.17,Normal,Debit,ATM,Retired
438.04,Tucson,67.0,247.0,1.0,5358.95,Normal,Debit,ATM,Retired
677.29,Houston,27.0,287.0,1.0,627.79,Normal,Debit,Online,Engineer
296.0,Milwaukee,35.0,248.0,1.0,7418.82,Normal,Debit,Branch,Doctor
299.09,Atlanta,36.0,84.0,1.0,5615.26,Normal,Credit,Branch,Engineer
461.52,Denver,24.0,44.0,1.0,1995.1800000000003,Normal,Credit,Branch,Student
100.51999999999998,Milwaukee,50.0,110.0,1.0,453.3900000000003,Normal,Debit,ATM,Engineer
85.35,Washington,66.0,166.0,1.0,2173.76,Normal,Debit,ATM,Retired
79.75999999999999,Austin,39.0,170.0,1.0,6452.14,Normal,Debit,Branch,Engineer
778.49,Omaha,75.0,107.0,1.0,7713.67,Normal,Credit,Online,Retired
386.38,Milwaukee,42.0,135.0,1.0,5528.36,Normal,Debit,Online,Engineer
165.25,Sacramento,35.0,106.0,1.0,9939.94,Normal,Debit,Online,Doctor
14.29000000000002,Los Angeles,34.0,150.0,1.0,7016.99,Normal,Debit,ATM,Engineer
232.79,New York,55.0,145.0,1.0,2661.3,Normal,Credit,Branch,Retired
1237.5599999999997,Austin,60.0,159.0,1.0,9410.17,Normal,Credit,Branch,Engineer
92.29000000000002,Albuquerque,54.0,115.0,1.0,2026.3199999999997,Normal,Debit,Branch,Engineer
293.97,Milwaukee,68.0,153.0,1.0,7371.85,Normal,Debit,Branch,Retired
136.32,Miami,19.0,113.0,1.0,264.8299999999999,Normal,Debit,Online,Student
251.06,Jacksonville,36.0,34.0,1.0,10001.66,Normal,Debit,Online,Doctor
50.170000000000016,Sacramento,77.0,35.0,1.0,7752.14,Normal,Credit,ATM,Retired
21.399999999999977,Jacksonville,34.0,258.0,1.0,9594.11,Normal,Debit,Branch,Engineer
73.28,Atlanta,21.0,20.999999999999986,1.0,1329.4099999999999,Normal,Debit,Branch,Student
70.23000000000002,Houston,38.0,260.0,1.0,11624.93,Normal,Debit,ATM,Doctor
689.29,El Paso,22.0,100.0,1.0,168.84000000000015,Normal,Debit,ATM,Student
745.03,Fort Worth,28.0,231.0,1.0,160.5699999999997,Normal,Debit,Online,Student
54.610000000000014,Milwaukee,58.0,160.0,1.0,7135.64,Normal,Debit,ATM,Engineer
54.05000000000001,Louisville,27.0,146.0,1.0,469.1400000000003,Normal,Debit,Branch,Student
107.47,Austin,67.0,144.0,1.0,7517.5,Normal,Debit,Online,Retired
611.11,Houston,20.0,282.0,4.0,919.8400000000001,Fraud,Debit,ATM,Student
219.63,Charlotte,48.0,44.0,1.0,8013.63,Normal,Debit,ATM,Doctor
188.7,New York,54.0,123.0,1.0,5077.06,Normal,Debit,Branch,Retired
93.51999999999998,Tucson,51.0,97.0,1.0,2791.2,Normal,Debit,Online,Engineer
275.92,Milwaukee,62.0,107.0,1.0,1777.38,Normal,Credit,Branch,Retired
376.79,Milwaukee,68.0,265.0,1.0,7749.14,Normal,Debit,Branch,Retired
8.980000000000018,Houston,66.0,56.0,1.0,4516.76,Normal,Debit,Online,Retired
697.32,Atlanta,68.0,91.0,1.0,2016.02,Normal,Debit,Online,Retired
17.44999999999999,Omaha,18.0,88.0,1.0,1959.52,Normal,Debit,ATM,Student
302.16,Atlanta,80.0,138.0,5.0,3876.61,Suspicious,Debit,Online,Retired
442.74,Austin,23.0,136.0,1.0,1790.27,Normal,Debit,Branch,Student
623.9,Austin,27.0,249.0,1.0,711.4700000000003,Normal,Debit,ATM,Student
445.41,Jacksonville,35.0,235.0,3.0,12154.66,Suspicious,Debit,ATM,Doctor
63.41,Fort Worth,26.0,36.0,1.0,1546.2200000000003,Normal,Debit,ATM,Student
346.85,Atlanta,44.0,88.0,1.0,7208.15,Normal,Debit,ATM,Doctor
71.94999999999999,Omaha,59.0,53.0,1.0,9267.32,Normal,Credit,Online,Engineer
7.5,Dallas,63.0,36.0,1.0,6485.78,Normal,Debit,Online,Retired
206.46,Milwaukee,65.0,279.0,1.0,3984.38,Normal,Debit,ATM,Retired
423.11,Columbus,60.0,47.0,1.0,412.77999999999975,Normal,Debit,ATM,Engineer
35.839999999999975,Jacksonville,54.0,172.0,1.0,4795.65,Normal,Credit,Online,Retired
88.6,Austin,28.0,105.0,1.0,246.5699999999997,Normal,Credit,Branch,Student
1431.3,Charlotte,18.0,168.0,1.0,1058.1300000000006,Normal,Debit,ATM,Student
53.81,Austin,55.0,37.0,2.0,2564.62,Normal,Credit,ATM,Engineer
22.45999999999998,New York,54.0,78.0,1.0,6631.5,Normal,Debit,Online,Retired
334.89,Fort Worth,21.0,260.0,1.0,1661.6800000000003,Normal,Debit,Online,Student
319.27,Omaha,54.0,59.0,1.0,5504.01,Normal,Credit,Online,Retired
144.3,Charlotte,18.0,88.0,1.0,312.1899999999996,Normal,Debit,ATM,Student
348.7,Jacksonville,69.0,149.0,1.0,2445.58,Normal,Credit,Branch,Retired
366.21,Charlotte,62.0,181.0,1.0,10862.99,Normal,Debit,ATM,Doctor
99.11000000000001,Tucson,55.0,12.0,1.0,5414.87,Normal,Debit,Online,Retired
539.35,Milwaukee,55.0,127.0,1.0,3919.44,Normal,Debit,ATM,Retired
188.99,Charlotte,58.0,92.0,1.0,7315.34,Normal,Debit,Branch,Engineer
1416.69,Milwaukee,46.0,58.0,1.0,3740.73,Normal,Debit,ATM,Engineer
710.14,El Paso,26.0,227.0,1.0,465.6300000000001,Normal,Debit,ATM,Student
308.68,Milwaukee,53.0,170.0,1.0,9992.36,Normal,Debit,Online,Doctor
166.68,Atlanta,57.0,139.0,1.0,5141.19,Normal,Debit,ATM,Retired
0.9900000000000091,Los Angeles,45.0,133.0,1.0,4317.85,Normal,Debit,ATM,Engineer
505.19,Atlanta,30.0,128.0,5.0,5326.68,Suspicious,Debit,ATM,Doctor
66.57999999999998,Austin,23.0,79.0,1.0,1636.3199999999997,Normal,Debit,Branch,Student
223.43,Dallas,77.0,178.0,1.0,7932.41,Normal,Debit,Branch,Retired
659.95,Houston,60.0,114.0,1.0,3927.69,Normal,Debit,Online,Engineer
634.86,Jacksonville,27.0,45.0,1.0,588.5,Normal,Debit,ATM,Student
286.5,Atlanta,30.0,60.0,1.0,8517.95,Normal,Credit,Branch,Engineer
322.96,Tucson,76.0,168.0,1.0,2401.59,Normal,Credit,Branch,Retired
654.48,Columbus,19.0,114.0,1.0,6776.41,Normal,Debit,Branch,Student
157.97,Tucson,48.0,140.0,1.0,5529.92,Normal,Debit,Branch,Doctor
120.9,Tucson,40.0,52.0,1.0,9009.42,Normal,Debit,Branch,Doctor
254.77,Denver,57.0,57.0,1.0,5994.87,Normal,Debit,Branch,Engineer
795.96,Austin,65.0,119.0,1.0,5468.58,Normal,Debit,Online,Retired
149.25,Omaha,39.0,142.0,1.0,5677.52,Normal,Debit,ATM,Engineer
3.420000000000016,Austin,43.0,158.0,1.0,14180.21,Normal,Credit,Online,Doctor
68.19,Jacksonville,40.0,189.0,1.0,9895.1,Normal,Credit,Online,Doctor
493.42,Louisville,39.0,111.0,1.0,2232.84,Normal,Debit,Branch,Engineer
37.56999999999999,El Paso,57.0,42.0,1.0,7739.54,Normal,Debit,ATM,Retired
127.0,Milwaukee,19.0,68.0,5.0,431.15999999999985,Suspicious,Credit,Branch,Student
96.88999999999999,Sacramento,59.0,53.0,1.0,6044.93,Normal,Debit,ATM,Retired
448.33,Atlanta,25.0,161.0,1.0,922.1900000000005,Normal,Debit,ATM,Student
1116.48,Austin,51.0,55.0,1.0,447.52999999999975,Normal,Debit,ATM,Engineer
8.649999999999977,Milwaukee,48.0,273.0,1.0,10778.35,Normal,Debit,Online,Doctor
65.57,Miami,41.0,82.0,1.0,7513.79,Normal,Debit,Online,Engineer
539.81,San Francisco,46.0,177.0,1.0,2051.25,Normal,Debit,Online,Engineer
363.53,Atlanta,63.0,142.0,1.0,1038.9099999999994,Normal,Debit,ATM,Retired
64.9,Houston,51.0,72.0,1.0,6854.61,Normal,Credit,Branch,Retired
358.18,Atlanta,18.0,157.0,1.0,619.8599999999997,Normal,Debit,ATM,Student
167.2,Austin,30.0,84.0,1.0,11320.83,Normal,Debit,Branch,Doctor
121.91,Jacksonville,60.0,133.0,1.0,14510.8,Normal,Debit,Branch,Doctor
137.57,Louisville,54.0,70.0,1.0,5103.67,Normal,Debit,Online,Engineer
534.62,Charlotte,55.0,45.0,1.0,13793.53,Normal,Debit,Online,Doctor
463.9200000000001,Atlanta,50.0,199.0,1.0,2403.39,Normal,Debit,Online,Engineer
320.14,Milwaukee,60.0,96.0,1.0,3075.97,Normal,Debit,Online,Retired
214.93,Albuquerque,28.0,52.0,1.0,7835.4,Normal,Debit,Online,Student
660.02,Milwaukee,20.0,84.0,1.0,414.4300000000003,Normal,Debit,Branch,Student
345.81,Austin,40.0,135.0,1.0,6116.8,Normal,Debit,Branch,Engineer
143.54,Tucson,71.0,80.0,1.0,6067.62,Normal,Debit,ATM,Retired
42.55000000000004,Atlanta,53.0,29.0,1.0,7341.43,Normal,Debit,Branch,Engineer
1063.2499999999998,Omaha,21.0,128.0,1.0,1240.71,Normal,Credit,Online,Student
541.79,Atlanta,22.0,125.0,1.0,1454.08,Normal,Debit,ATM,Student
40.56999999999999,Columbus,26.0,63.0,1.0,1476.9099999999999,Normal,Debit,Branch,Student
120.24000000000001,Milwaukee,18.0,131.0,2.0,1943.13,Normal,Debit,Branch,Student
498.67,Miami,28.0,244.0,1.0,1719.9700000000003,Normal,Debit,Online,Student
227.22,El Paso,53.0,220.0,1.0,832.8199999999997,Normal,Debit,ATM,Doctor
1182.86,Tucson,30.0,34.0,1.0,7696.16,Normal,Debit,Online,Engineer
56.94,Charlotte,76.0,74.0,1.0,7004.63,Normal,Credit,Online,Retired
629.8199999999999,Jacksonville,68.0,159.0,1.0,6385.69,Normal,Debit,ATM,Retired
59.44,Jacksonville,35.0,176.0,1.0,5472.03,Normal,Debit,Online,Engineer
186.69,New York,30.0,54.0,1.0,8602.22,Normal,Debit,Branch,Engineer
230.46,Atlanta,19.0,179.0,1.0,162.52999999999975,Normal,Debit,Online,Student
65.09,Atlanta,44.0,159.0,1.0,9370.9,Normal,Credit,Online,Engineer
457.09,Milwaukee,55.0,63.0,1.0,8570.82,Normal,Credit,Online,Engineer
552.02,Jacksonville,44.0,100.0,1.0,522.0799999999999,Normal,Credit,ATM,Engineer
377.12,Houston,34.0,61.0,1.0,836.6700000000001,Normal,Debit,ATM,Engineer
204.56,Austin,18.0,179.0,1.0,364.72000000000025,Normal,Credit,Branch,Student
420.28,Washington,35.0,144.0,1.0,8557.32,Normal,Debit,Branch,Doctor
97.09,Fort Worth,24.0,202.0,4.0,1579.5699999999997,Fraud,Debit,ATM,Student
124.59,Charlotte,27.0,171.0,1.0,129.28999999999996,Normal,Debit,Branch,Student
73.88,Charlotte,39.0,34.0,1.0,6474.41,Normal,Debit,Online,Doctor
77.43,Austin,21.0,169.0,1.0,1380.21,Normal,Debit,Online,Student
106.15999999999997,Milwaukee,56.0,277.0,4.0,7487.79,Fraud,Debit,ATM,Doctor
245.93,Jacksonville,54.0,172.0,1.0,7986.63,Normal,Debit,Branch,Engineer
622.41,New York,64.0,125.0,1.0,7322.01,Normal,Debit,ATM,Doctor
43.72999999999999,Omaha,34.0,145.0,1.0,9929.43,Normal,Debit,ATM,Doctor
1282.86,Austin,19.0,68.0,1.0,1830.98,Normal,Debit,Branch,Student
2.0299999999999727,Houston,33.0,28.0,1.0,3012.31,Normal,Credit,ATM,Engineer
770.65,Jacksonville,31.0,137.0,1.0,7198.8,Normal,Debit,Online,Doctor
260.31,Austin,63.0,113.0,1.0,10980.38,Normal,Debit,Branch,Doctor
356.1,Fort Worth,26.0,187.0,1.0,868.3500000000004,Normal,Credit,Branch,Student
27.069999999999993,Milwaukee,80.0,39.0,1.0,3773.29,Normal,Credit,Branch,Retired
119.88999999999999,Tucson,67.0,60.0,1.0,6697.77,Normal,Debit,ATM,Doctor
106.38999999999999,Milwaukee,37.0,281.0,1.0,9410.99,Normal,Debit,Online,Doctor
12.04000000000002,Fort Worth,37.0,58.0,1.0,6213.32,Normal,Debit,Online,Engineer
365.7,Houston,21.0,115.0,2.0,368.77999999999975,Normal,Debit,Branch,Student
29.379999999999995,Louisville,28.0,63.0,1.0,1663.31,Normal,Credit,Branch,Student
319.85,Denver,60.0,148.0,1.0,711.6599999999999,Normal,Debit,ATM,Doctor
350.14,Los Angeles,75.0,38.0,1.0,2403.25,Normal,Credit,Online,Retired
163.94,Milwaukee,52.0,73.0,1.0,5957.37,Normal,Credit,Branch,Retired
170.53,Charlotte,24.0,58.0,1.0,801.0100000000002,Normal,Debit,Branch,Student
262.22,Louisville,40.0,136.0,1.0,5711.71,Normal,Credit,ATM,Engineer
41.49000000000001,Albuquerque,24.0,13.000000000000014,1.0,928.3299999999999,Normal,Debit,Online,Student
121.43,Sacramento,52.0,243.0,1.0,7365.28,Normal,Credit,Branch,Engineer
350.46,Milwaukee,51.0,165.0,1.0,5839.38,Normal,Debit,Branch,Retired
220.40999999999997,El Paso,26.0,155.0,1.0,5116.98,Normal,Credit,Online,Engineer
33.45999999999998,Atlanta,72.0,111.0,1.0,3641.07,Normal,Debit,ATM,Retired
104.79000000000002,Denver,70.0,223.0,1.0,1352.19,Normal,Debit,ATM,Doctor
246.27,Jacksonville,29.0,141.0,1.0,7299.86,Normal,Debit,Online,Doctor
48.849999999999994,Dallas,19.0,176.0,1.0,1503.56,Normal,Debit,ATM,Student
332.0,Charlotte,69.0,17.0,1.0,5943.13,Normal,Debit,ATM,Retired
118.1,Houston,54.0,167.0,1.0,895.6599999999999,Normal,Debit,Online,Engineer
84.59,Milwaukee,67.0,10.0,1.0,5669.1,Normal,Credit,Branch,Doctor
295.64,Jacksonville,21.0,82.0,1.0,1061.96,Normal,Debit,Online,Student
514.33,Tucson,25.0,160.0,1.0,1592.94,Normal,Debit,Branch,Student
992.1700000000001,Austin,43.0,169.0,1.0,6215.96,Normal,Debit,ATM,Doctor
94.58999999999997,Washington,39.0,34.0,1.0,6171.89,Normal,Debit,Online,Doctor
80.43,Columbus,59.0,157.0,1.0,5987.67,Normal,Debit,Branch,Retired
54.25,Milwaukee,68.0,37.0,1.0,14783.33,Normal,Debit,Online,Doctor
178.88,Dallas,76.0,93.0,4.0,4708.29,Fraud,Credit,Branch,Retired
518.85,Atlanta,22.0,82.0,1.0,1806.0,Normal,Debit,Online,Student
10.649999999999977,Louisville,54.0,161.0,1.0,13240.719999999998,Normal,Debit,Online,Doctor
198.62,Tucson,27.0,84.0,1.0,1196.0699999999997,Normal,Credit,Branch,Student
107.03,Miami,27.0,73.0,1.0,1408.0699999999997,Normal,Debit,Branch,Student
139.57,Fort Worth,19.0,263.0,3.0,271.77999999999975,Fraud,Debit,ATM,Student
312.47,Milwaukee,49.0,148.0,4.0,9419.27,Suspicious,Debit,ATM,Engineer
346.11,Dallas,41.0,213.0,1.0,9551.64,Normal,Debit,Branch,Engineer
138.06,Charlotte,44.0,159.0,1.0,1070.4700000000007,Normal,Debit,Branch,Engineer
158.02,New York,49.0,120.0,1.0,9374.24,Normal,Debit,ATM,Engineer
830.01,Jacksonville,66.0,96.0,1.0,4253.18,Normal,Credit,Online,Retired
435.5,Charlotte,55.0,112.0,1.0,6981.03,Normal,Debit,ATM,Retired
110.49000000000001,Austin,57.0,47.999999999999986,1.0,10483.93,Normal,Debit,Online,Doctor
329.4,Denver,34.0,68.0,1.0,9588.07,Normal,Debit,Online,Doctor
635.4,Denver,47.0,106.0,1.0,1238.1099999999997,Normal,Debit,ATM,Doctor
769.97,Austin,22.0,23.0,1.0,1244.9300000000003,Normal,Debit,Branch,Student
175.07,Jacksonville,26.0,169.0,1.0,1040.25,Normal,Debit,Branch,Student
7.310000000000002,Milwaukee,78.0,282.0,1.0,5757.67,Normal,Debit,Branch,Retired
175.14999999999998,Houston,27.0,32.0,1.0,1712.65,Normal,Debit,ATM,Student
32.54000000000002,Charlotte,25.0,183.0,4.0,1544.88,Fraud,Debit,Online,Student
121.82,Dallas,60.0,119.0,1.0,13293.829999999998,Normal,Debit,Online,Doctor
56.119999999999976,El Paso,30.0,102.0,1.0,8839.67,Normal,Debit,ATM,Doctor
424.7,Miami,56.0,178.0,1.0,6239.89,Normal,Credit,Online,Retired
35.160000000000025,Jacksonville,32.0,130.0,1.0,8459.18,Normal,Debit,Branch,Engineer
35.73000000000002,Miami,65.0,87.0,1.0,9073.17,Normal,Debit,Branch,Doctor
3.4399999999999977,Fort Worth,78.0,108.0,1.0,7561.33,Normal,Debit,ATM,Retired
1342.25,Fort Worth,21.0,235.0,1.0,694.0299999999997,Normal,Credit,Branch,Student
139.03,Los Angeles,50.0,81.0,1.0,2276.57,Normal,Credit,Online,Engineer
254.92,Austin,28.0,169.0,1.0,2791.12,Normal,Credit,ATM,Engineer
115.11000000000001,Albuquerque,28.0,139.0,1.0,9808.97,Normal,Debit,Online,Engineer
171.11,San Francisco,57.0,171.0,1.0,6324.09,Normal,Debit,ATM,Retired
168.54,Charlotte,70.0,142.0,2.0,13406.0,Normal,Debit,ATM,Doctor
420.76,Miami,51.0,76.0,1.0,6581.55,Normal,Debit,Branch,Retired
408.46,Austin,64.0,28.0,1.0,3140.79,Normal,Debit,Branch,Retired
1162.42,Houston,30.0,45.0,1.0,10357.26,Normal,Credit,Online,Doctor
342.17,New York,21.0,247.0,1.0,461.8299999999999,Normal,Credit,Branch,Student
580.71,Tucson,53.0,95.0,1.0,5670.0,Normal,Debit,ATM,Engineer
